model,K,n_seeds,MAP_avg_mean,MAP_avg_std,MAP_avg_best_seed,MAP_avg_worst_seed,MAP_avg_best_val,MAP_avg_worst_val,NRE_ph_mean,NRE_ph_std,NRE_ph_best_seed,NRE_ph_worst_seed,NRE_ph_best_val,NRE_ph_worst_val,NRE_ps_mean,NRE_ps_std,NRE_ps_best_seed,NRE_ps_worst_seed,NRE_ps_best_val,NRE_ps_worst_val,Topic_Coherence_mean,Topic_Coherence_std,Topic_Coherence_best_seed,Topic_Coherence_worst_seed,Topic_Coherence_best_val,Topic_Coherence_worst_val,herb2sym_MAP_mean,herb2sym_MAP_std,herb2sym_MAP_best_seed,herb2sym_MAP_worst_seed,herb2sym_MAP_best_val,herb2sym_MAP_worst_val,herb2sym_NDCG@10_mean,herb2sym_NDCG@10_std,herb2sym_NDCG@10_best_seed,herb2sym_NDCG@10_worst_seed,herb2sym_NDCG@10_best_val,herb2sym_NDCG@10_worst_val,herb2sym_NDCG@5_mean,herb2sym_NDCG@5_std,herb2sym_NDCG@5_best_seed,herb2sym_NDCG@5_worst_seed,herb2sym_NDCG@5_best_val,herb2sym_NDCG@5_worst_val,herb2sym_P@10_mean,herb2sym_P@10_std,herb2sym_P@10_best_seed,herb2sym_P@10_worst_seed,herb2sym_P@10_best_val,herb2sym_P@10_worst_val,herb2sym_P@5_mean,herb2sym_P@5_std,herb2sym_P@5_best_seed,herb2sym_P@5_worst_seed,herb2sym_P@5_best_val,herb2sym_P@5_worst_val,herb2sym_R@10_mean,herb2sym_R@10_std,herb2sym_R@10_best_seed,herb2sym_R@10_worst_seed,herb2sym_R@10_best_val,herb2sym_R@10_worst_val,herb2sym_R@5_mean,herb2sym_R@5_std,herb2sym_R@5_best_seed,herb2sym_R@5_worst_seed,herb2sym_R@5_best_val,herb2sym_R@5_worst_val,herb_NDCG@10_mean,herb_NDCG@10_std,herb_NDCG@10_best_seed,herb_NDCG@10_worst_seed,herb_NDCG@10_best_val,herb_NDCG@10_worst_val,herb_Precision@10_mean,herb_Precision@10_std,herb_Precision@10_best_seed,herb_Precision@10_worst_seed,herb_Precision@10_best_val,herb_Precision@10_worst_val,herb_Recall@10_mean,herb_Recall@10_std,herb_Recall@10_best_seed,herb_Recall@10_worst_seed,herb_Recall@10_best_val,herb_Recall@10_worst_val,herb_pred_PPL_mean,herb_pred_PPL_std,herb_pred_PPL_best_seed,herb_pred_PPL_worst_seed,herb_pred_PPL_best_val,herb_pred_PPL_worst_val,herb_pred_PPL_em_mean,herb_pred_PPL_em_std,herb_pred_PPL_em_best_seed,herb_pred_PPL_em_worst_seed,herb_pred_PPL_em_best_val,herb_pred_PPL_em_worst_val,herb_pred_PPL_prob_mean,herb_pred_PPL_prob_std,herb_pred_PPL_prob_best_seed,herb_pred_PPL_prob_worst_seed,herb_pred_PPL_prob_best_val,herb_pred_PPL_prob_worst_val,sym2herb_MAP_mean,sym2herb_MAP_std,sym2herb_MAP_best_seed,sym2herb_MAP_worst_seed,sym2herb_MAP_best_val,sym2herb_MAP_worst_val,sym2herb_NDCG@10_mean,sym2herb_NDCG@10_std,sym2herb_NDCG@10_best_seed,sym2herb_NDCG@10_worst_seed,sym2herb_NDCG@10_best_val,sym2herb_NDCG@10_worst_val,sym2herb_NDCG@5_mean,sym2herb_NDCG@5_std,sym2herb_NDCG@5_best_seed,sym2herb_NDCG@5_worst_seed,sym2herb_NDCG@5_best_val,sym2herb_NDCG@5_worst_val,sym2herb_P@10_mean,sym2herb_P@10_std,sym2herb_P@10_best_seed,sym2herb_P@10_worst_seed,sym2herb_P@10_best_val,sym2herb_P@10_worst_val,sym2herb_P@5_mean,sym2herb_P@5_std,sym2herb_P@5_best_seed,sym2herb_P@5_worst_seed,sym2herb_P@5_best_val,sym2herb_P@5_worst_val,sym2herb_R@10_mean,sym2herb_R@10_std,sym2herb_R@10_best_seed,sym2herb_R@10_worst_seed,sym2herb_R@10_best_val,sym2herb_R@10_worst_val,sym2herb_R@5_mean,sym2herb_R@5_std,sym2herb_R@5_best_seed,sym2herb_R@5_worst_seed,sym2herb_R@5_best_val,sym2herb_R@5_worst_val,sym_NDCG@10_mean,sym_NDCG@10_std,sym_NDCG@10_best_seed,sym_NDCG@10_worst_seed,sym_NDCG@10_best_val,sym_NDCG@10_worst_val,sym_Precision@10_mean,sym_Precision@10_std,sym_Precision@10_best_seed,sym_Precision@10_worst_seed,sym_Precision@10_best_val,sym_Precision@10_worst_val,sym_Recall@10_mean,sym_Recall@10_std,sym_Recall@10_best_seed,sym_Recall@10_worst_seed,sym_Recall@10_best_val,sym_Recall@10_worst_val,sym_pred_PPL_mean,sym_pred_PPL_std,sym_pred_PPL_best_seed,sym_pred_PPL_worst_seed,sym_pred_PPL_best_val,sym_pred_PPL_worst_val,sym_pred_PPL_em_mean,sym_pred_PPL_em_std,sym_pred_PPL_em_best_seed,sym_pred_PPL_em_worst_seed,sym_pred_PPL_em_best_val,sym_pred_PPL_em_worst_val,sym_pred_PPL_prob_mean,sym_pred_PPL_prob_std,sym_pred_PPL_prob_best_seed,sym_pred_PPL_prob_worst_seed,sym_pred_PPL_prob_best_val,sym_pred_PPL_prob_worst_val
active_graph_h__graph_s__l1__pair,35,5,0.253394,0.002459,46,42,0.256853,0.249688,0.921385,0.000399,45,46,0.920851,0.922037,0.639403,0.006433,45,42,0.632792,0.648207,0.721054,0.020855,43,42,0.756367,0.691701,0.264210,0.002905,46,45,0.268897,0.259741,0.289457,0.004180,46,45,0.294462,0.282171,0.255037,0.003219,46,45,0.260063,0.251846,0.061476,0.001283,44,45,0.062952,0.059218,0.090919,0.001561,44,43,0.092828,0.089034,0.424594,0.009379,44,45,0.434096,0.409944,0.322344,0.006943,44,42,0.332284,0.313740,0.275975,0.006550,45,42,0.283496,0.264492,0.189822,0.003127,45,42,0.194784,0.185892,0.292232,0.005223,45,42,0.299884,0.284920,149.387841,3.737085,43,42,144.201012,154.716415,138.449129,1.848862,43,44,135.085601,140.054003,145.862457,2.049448,43,42,142.297395,148.232523,0.242579,0.004631,45,42,0.247406,0.235021,0.208040,0.004259,46,42,0.211856,0.201054,0.176912,0.004719,46,42,0.181739,0.168981,0.195382,0.002606,43,44,0.198251,0.190931,0.243711,0.003619,45,42,0.247836,0.237404,0.298642,0.004063,43,42,0.303344,0.293207,0.189507,0.004419,45,42,0.193777,0.182523,0.297495,0.004474,44,45,0.302995,0.290211,0.060830,0.001519,44,45,0.062922,0.058328,0.417638,0.009642,44,45,0.433203,0.404267,1022.369230,313.742106,43,44,681.753013,1546.682632,53.176297,1.076151,46,44,52.188289,55.257605,123.722639,10.407275,46,42,112.269461,140.953074
active_graph_h__graph_s__l1__pair,40,5,0.254656,0.006416,43,46,0.264527,0.244271,0.918611,0.000817,42,46,0.917397,0.919850,0.614752,0.004784,45,46,0.606908,0.620522,0.700248,0.028232,43,46,0.741614,0.657101,0.264040,0.009184,43,46,0.279615,0.251963,0.287912,0.011225,43,46,0.307582,0.273435,0.254342,0.007725,43,46,0.266757,0.243769,0.061298,0.002623,43,46,0.065827,0.057854,0.091097,0.002466,43,46,0.094902,0.087493,0.422034,0.018110,43,46,0.454150,0.400516,0.322226,0.008369,43,46,0.333896,0.310697,0.277297,0.007309,43,46,0.282894,0.263287,0.190705,0.004996,43,46,0.194665,0.182365,0.295208,0.006484,43,46,0.301032,0.284437,149.218110,7.563186,43,46,143.172903,164.065619,137.275441,1.612789,43,46,134.874024,139.632862,144.306078,2.106294,43,46,141.511142,147.988669,0.245271,0.004826,45,46,0.250084,0.236579,0.211220,0.003233,43,46,0.215426,0.205897,0.179430,0.003148,43,46,0.183003,0.173917,0.197783,0.003204,42,46,0.200563,0.193124,0.245536,0.005146,43,46,0.249378,0.235448,0.302947,0.003707,43,46,0.307902,0.297464,0.191747,0.003030,43,46,0.194270,0.185920,0.295092,0.007919,43,46,0.306760,0.283819,0.060344,0.001377,42,46,0.062181,0.058210,0.414613,0.006962,43,46,0.422589,0.404152,955.856365,304.102207,45,44,534.289897,1367.009261,52.635387,1.187339,43,44,51.606531,54.959699,125.489865,16.663251,45,46,111.379937,157.039605
active_graph_h__graph_s__l1,5,5,0.212458,0.012153,43,44,0.227794,0.196187,0.957610,0.000685,45,46,0.956918,0.958827,0.882271,0.007132,43,44,0.875817,0.893450,0.813390,0.015802,42,45,0.843509,0.798067,0.233670,0.012659,43,44,0.252711,0.218306,0.244777,0.012792,43,44,0.261910,0.227336,0.216559,0.012662,43,44,0.234647,0.198819,0.053835,0.001750,46,44,0.056017,0.051838,0.080225,0.002468,43,44,0.083521,0.076467,0.350777,0.013920,46,44,0.367202,0.334734,0.270857,0.012882,43,44,0.290403,0.253076,0.188901,0.024194,46,44,0.219413,0.161562,0.132798,0.014972,46,44,0.151749,0.115768,0.203225,0.021973,46,44,0.232939,0.180784,201.515017,18.803989,43,42,175.222980,225.174912,165.555595,3.175966,43,44,159.905150,168.834605,184.134316,6.741330,43,44,174.884040,193.575365,0.191245,0.012535,43,44,0.202877,0.174067,0.152783,0.011475,42,44,0.162347,0.136843,0.128309,0.011443,42,45,0.138488,0.114110,0.148755,0.010999,42,44,0.159662,0.133047,0.177890,0.016069,42,45,0.193124,0.155839,0.225564,0.013791,42,44,0.237219,0.205849,0.138895,0.011716,42,45,0.150353,0.122232,0.260318,0.015171,43,44,0.279909,0.240071,0.053029,0.002575,46,45,0.055987,0.049555,0.346672,0.019395,46,45,0.367612,0.322720,25156.754362,45132.160509,44,42,787.617920,115296.463068,73.997622,1.515559,43,44,72.643161,76.957645,3844.185112,6820.579848,46,42,288.526724,17481.272092
active_graph_h__graph_s__l1,10,5,0.230597,0.009481,43,46,0.240090,0.216175,0.947327,0.000710,45,46,0.946186,0.948097,0.820603,0.006355,43,44,0.815084,0.832353,0.725059,0.016502,42,45,0.742739,0.698392,0.252776,0.008427,43,44,0.264246,0.242462,0.271695,0.008589,43,44,0.282605,0.261747,0.242595,0.010947,43,44,0.256261,0.227796,0.057949,0.000689,45,46,0.058714,0.056876,0.088133,0.003169,42,44,0.090812,0.083580,0.394249,0.008054,45,46,0.403312,0.381999,0.309996,0.014028,43,44,0.325457,0.291253,0.217591,0.015861,43,46,0.234856,0.189107,0.151743,0.012954,42,46,0.162418,0.127030,0.233455,0.019853,42,46,0.253644,0.197100,183.111861,8.765673,43,46,169.743443,196.895095,156.834539,3.151485,43,46,152.888779,161.964065,170.065754,6.390845,43,46,162.965611,180.409578,0.208418,0.011723,45,46,0.218082,0.187712,0.172170,0.009683,45,46,0.179895,0.155029,0.146186,0.009247,42,46,0.153924,0.129678,0.166639,0.009546,45,46,0.174007,0.149170,0.207777,0.014971,42,46,0.218494,0.178838,0.254536,0.013569,43,46,0.265780,0.229848,0.160152,0.011066,42,46,0.168843,0.138971,0.288044,0.009873,43,46,0.300173,0.275818,0.057611,0.001208,43,46,0.058803,0.055602,0.390782,0.011301,43,46,0.402823,0.372390,8555.912927,6397.134533,44,42,1470.413865,19278.971558,64.717218,1.235800,43,44,63.472406,66.997794,704.640811,295.046360,44,42,362.474673,1135.495839
active_graph_h__graph_s__l1,15,5,0.243449,0.012799,45,44,0.257497,0.223364,0.939432,0.000837,45,46,0.938400,0.940433,0.780002,0.011731,45,44,0.766137,0.795795,0.788930,0.024265,44,46,0.822662,0.765467,0.271609,0.011452,46,44,0.283502,0.252949,0.290925,0.012860,46,44,0.306100,0.270912,0.258539,0.011292,46,44,0.271522,0.240920,0.061612,0.002578,46,44,0.065175,0.058151,0.091820,0.003645,46,44,0.097392,0.087255,0.417690,0.019030,46,44,0.443399,0.392177,0.325185,0.015087,46,44,0.344745,0.305943,0.237500,0.030765,45,44,0.271986,0.194370,0.167333,0.017746,45,44,0.187552,0.142235,0.256929,0.027841,45,44,0.287503,0.219155,171.884722,18.319388,45,44,150.998111,201.029538,150.864004,2.231395,43,44,147.806284,153.265860,162.648650,4.498802,45,44,157.069472,170.607934,0.215290,0.014314,45,44,0.233319,0.193780,0.181897,0.012255,45,44,0.196618,0.164094,0.153227,0.011723,45,44,0.166899,0.135886,0.176443,0.008926,45,44,0.186841,0.162270,0.218945,0.014295,45,44,0.234973,0.198044,0.269887,0.014058,45,44,0.287358,0.249883,0.169107,0.011580,45,44,0.182898,0.152445,0.304382,0.013252,46,44,0.316690,0.282888,0.060451,0.002414,46,44,0.062774,0.056461,0.410083,0.018781,46,44,0.430267,0.380618,1021.782396,406.124955,46,44,536.886243,1589.034628,60.323694,1.226628,45,44,59.322989,62.689481,239.619265,86.335825,46,44,144.628773,365.922397
active_graph_h__graph_s__l1,20,5,0.248578,0.003862,46,45,0.253469,0.242295,0.934628,0.000339,45,46,0.934234,0.935013,0.735879,0.007857,46,45,0.727129,0.749135,0.745783,0.006542,44,42,0.755209,0.737830,0.267904,0.005782,46,45,0.274699,0.257680,0.289684,0.007324,46,45,0.299579,0.277756,0.255917,0.006042,46,45,0.264808,0.246594,0.061772,0.001600,46,45,0.064019,0.059781,0.091476,0.002131,46,43,0.095317,0.089330,0.421869,0.012326,46,45,0.439715,0.403246,0.322925,0.008324,46,45,0.337018,0.313284,0.260643,0.011737,43,45,0.272038,0.240338,0.180563,0.006661,43,45,0.188411,0.168880,0.279141,0.010506,43,45,0.289137,0.260183,157.821917,10.219101,43,45,147.759324,176.552102,146.446031,1.968947,43,46,143.344532,148.909723,155.200589,2.317935,43,46,150.801334,157.017406,0.229252,0.003213,43,42,0.233256,0.224650,0.193919,0.002839,46,42,0.197743,0.189587,0.165467,0.003578,46,42,0.171319,0.160993,0.184511,0.001781,43,44,0.187048,0.181891,0.234321,0.004259,46,45,0.239478,0.229461,0.283539,0.002860,43,44,0.286917,0.279465,0.181556,0.003463,46,44,0.187005,0.178652,0.303121,0.007888,46,45,0.313631,0.290352,0.061458,0.001685,46,45,0.064167,0.058980,0.418521,0.013481,46,45,0.439667,0.400503,1009.075842,278.609968,42,45,555.586966,1374.440266,58.282095,1.187400,46,44,57.425741,60.601950,187.141122,56.361781,43,45,147.730758,298.588859
active_graph_h__graph_s__l1,25,5,0.244760,0.010434,45,44,0.259829,0.229108,0.930140,0.000545,42,44,0.929421,0.930876,0.702422,0.007787,45,44,0.692016,0.712794,0.658733,0.010163,44,46,0.667741,0.640461,0.261068,0.011692,45,44,0.280310,0.243804,0.282911,0.013908,45,44,0.307496,0.264943,0.250080,0.011109,45,44,0.267563,0.232878,0.060634,0.003874,45,44,0.067694,0.057172,0.090385,0.004680,45,44,0.098459,0.084351,0.413401,0.024271,45,44,0.457415,0.392778,0.316672,0.014953,45,44,0.342843,0.296963,0.258155,0.020739,45,44,0.277523,0.232135,0.177848,0.012104,45,44,0.189330,0.161915,0.275946,0.017519,45,44,0.293039,0.254432,160.972593,13.339362,43,46,148.569695,177.716680,145.146330,1.761504,43,44,142.025293,147.064613,154.350972,3.645952,43,46,149.676120,158.826572,0.228451,0.010641,45,44,0.239349,0.214412,0.194299,0.007987,45,44,0.203320,0.183308,0.163506,0.007685,45,44,0.170593,0.151984,0.184867,0.006608,45,44,0.190901,0.175637,0.228749,0.010444,42,44,0.238352,0.213159,0.285359,0.009184,45,44,0.295670,0.273189,0.178571,0.007376,42,44,0.185386,0.167457,0.294264,0.011792,45,44,0.313614,0.276923,0.060581,0.001953,45,44,0.064049,0.057973,0.409666,0.013847,45,44,0.434849,0.392356,1237.179307,593.503059,45,44,714.319867,2372.002612,56.411877,1.412880,46,44,55.144221,59.168176,167.364661,28.961131,45,44,142.914988,213.164448
active_graph_h__graph_s__l1,30,5,0.250457,0.005090,46,42,0.259338,0.243515,0.925608,0.000337,42,44,0.925069,0.926061,0.666700,0.008269,45,42,0.658698,0.681436,0.672510,0.010356,43,46,0.688288,0.657216,0.265427,0.007395,46,45,0.278541,0.255756,0.290602,0.008570,46,45,0.305532,0.279565,0.254936,0.007424,46,45,0.268448,0.246647,0.062306,0.001945,46,45,0.064997,0.059751,0.090931,0.003163,46,43,0.096028,0.087493,0.427100,0.012758,46,45,0.448650,0.410921,0.321115,0.010069,46,43,0.339223,0.311291,0.272902,0.012597,46,42,0.282813,0.248505,0.186372,0.006441,46,42,0.190901,0.174007,0.288686,0.010398,46,42,0.298852,0.269250,156.978772,9.357563,43,42,147.983647,174.390340,143.291637,2.047034,43,46,139.854108,145.351438,151.924097,3.416220,43,42,147.266851,157.361529,0.235486,0.007547,45,42,0.243512,0.221950,0.200929,0.007087,46,42,0.207374,0.188164,0.171056,0.007286,46,42,0.178928,0.157988,0.189360,0.004333,45,42,0.194221,0.182365,0.237724,0.008154,45,42,0.245110,0.222229,0.290490,0.007676,45,42,0.298287,0.276779,0.184871,0.007556,46,42,0.192402,0.170977,0.297027,0.007357,46,45,0.308080,0.286894,0.060326,0.001592,42,45,0.062359,0.058239,0.412054,0.010392,46,45,0.423993,0.398743,1073.785397,339.801530,44,46,731.432846,1675.447473,55.015535,1.390942,46,44,53.589777,57.657310,141.344518,18.362342,45,42,125.445579,174.225847
active_graph_h__graph_s__l1,35,5,0.249631,0.005511,43,44,0.256999,0.242085,0.921548,0.000535,45,46,0.920936,0.922297,0.645564,0.009880,45,44,0.634187,0.663728,0.717464,0.027975,43,42,0.766774,0.684810,0.261331,0.008077,43,42,0.276568,0.255416,0.287106,0.012497,43,42,0.309465,0.274128,0.253988,0.009551,43,46,0.272411,0.247613,0.062057,0.004019,43,42,0.068524,0.057054,0.092472,0.004442,43,42,0.101067,0.088975,0.422787,0.026361,43,42,0.463436,0.387606,0.325257,0.016732,43,42,0.356619,0.309114,0.266394,0.013771,42,44,0.282382,0.247523,0.183883,0.007927,42,44,0.194309,0.173474,0.283904,0.012008,42,44,0.298696,0.268419,157.104847,9.112251,42,44,147.198460,170.817889,139.271364,2.054305,43,46,135.912090,141.761928,147.388096,2.620148,43,44,144.308649,150.678014,0.237931,0.006236,45,44,0.246476,0.228011,0.204052,0.005227,45,44,0.211104,0.195090,0.173356,0.005162,45,44,0.179778,0.164097,0.192146,0.005059,42,44,0.197451,0.183402,0.238672,0.006862,45,44,0.246473,0.227564,0.294147,0.006882,45,44,0.302171,0.281817,0.186409,0.005919,45,44,0.192576,0.175391,0.297748,0.007370,43,46,0.311283,0.290918,0.062152,0.001489,43,46,0.064464,0.060462,0.423424,0.011202,43,42,0.442456,0.411201,1051.103667,311.748003,43,42,531.782231,1373.725263,53.154478,1.050080,46,44,52.322257,55.227137,141.206927,25.917774,45,44,115.254674,190.140235
active_graph_h__graph_s__l1,40,5,0.254050,0.001602,45,42,0.255559,0.250962,0.918722,0.000812,42,46,0.917525,0.919945,0.613161,0.006199,46,42,0.606562,0.621501,0.697607,0.032379,43,46,0.754300,0.654880,0.262298,0.002070,44,42,0.265321,0.259416,0.286680,0.004792,44,42,0.290755,0.278382,0.254637,0.001453,44,42,0.256942,0.252397,0.061180,0.002004,45,42,0.062863,0.057469,0.091832,0.000691,44,42,0.092531,0.090575,0.420643,0.014930,46,42,0.434604,0.394051,0.325297,0.004374,44,42,0.330492,0.317356,0.278761,0.003743,46,42,0.284927,0.273324,0.191043,0.002028,46,44,0.193717,0.187700,0.296630,0.004187,46,44,0.303858,0.292462,148.487729,2.724800,43,46,143.979006,152.293303,137.428702,1.697593,43,46,134.501230,139.557744,144.418593,1.782350,43,46,141.405886,146.944582,0.245801,0.002291,45,42,0.248592,0.242507,0.211675,0.002794,46,42,0.215092,0.208213,0.180402,0.002805,46,42,0.184118,0.176044,0.197854,0.002226,43,44,0.200178,0.193598,0.246758,0.001420,43,42,0.248311,0.244517,0.303569,0.003160,43,44,0.307042,0.298510,0.193727,0.002116,46,42,0.195964,0.190333,0.295869,0.001192,43,42,0.298165,0.294737,0.061269,0.000855,43,44,0.062833,0.060492,0.419106,0.004504,43,44,0.426791,0.414360,1139.641461,280.408579,46,43,630.635450,1441.147135,52.573402,1.177105,43,44,51.506246,54.867200,125.409745,7.987712,46,42,115.864282,139.097728
active_graph_h__graph_s,5,5,0.228213,0.004047,43,44,0.232905,0.220943,0.958736,0.000705,45,46,0.957807,0.959791,0.878880,0.002775,43,44,0.876515,0.884210,0.803094,0.023631,44,42,0.826836,0.758975,0.247758,0.006728,43,44,0.255257,0.236635,0.262924,0.006213,46,44,0.268244,0.252405,0.230068,0.006955,43,44,0.238168,0.219455,0.057759,0.001628,46,44,0.059751,0.055750,0.085098,0.002339,46,44,0.087670,0.081565,0.387134,0.008624,46,44,0.398687,0.374782,0.292602,0.008820,46,44,0.304948,0.279727,0.225899,0.009900,42,46,0.240569,0.214574,0.152496,0.010200,42,46,0.170006,0.142116,0.234407,0.012823,42,45,0.256677,0.220229,178.302827,7.593482,42,45,168.367598,190.692557,162.175254,2.500358,43,46,159.047595,165.821961,176.523868,2.828736,43,46,173.485687,181.415954,0.208669,0.003724,45,46,0.214688,0.204450,0.169391,0.002578,45,44,0.173804,0.165770,0.143884,0.001720,45,44,0.146518,0.141444,0.163806,0.002942,42,44,0.167457,0.160136,0.201565,0.004200,42,46,0.207884,0.196799,0.247390,0.003085,42,44,0.250709,0.241586,0.155940,0.002131,42,44,0.159821,0.153622,0.280600,0.006857,43,44,0.287638,0.268710,0.057854,0.001521,42,44,0.059573,0.055631,0.387913,0.009199,46,44,0.399210,0.371845,1913.664077,1020.840728,42,44,461.351629,2873.252352,73.910466,1.588870,43,44,72.574971,77.029959,405.340389,304.306400,42,45,140.273986,995.376454
active_graph_h__graph_s,10,5,0.239506,0.008296,43,45,0.247055,0.223380,0.949813,0.000568,42,46,0.949149,0.950785,0.822160,0.008427,43,45,0.815254,0.838129,0.622425,0.055352,43,42,0.669944,0.520675,0.263191,0.012048,43,45,0.273317,0.239698,0.281979,0.011321,43,45,0.292074,0.260507,0.251410,0.011003,43,45,0.261319,0.230558,0.059982,0.001821,43,45,0.061796,0.056758,0.091381,0.003135,42,45,0.094013,0.086011,0.408738,0.011912,43,45,0.421119,0.388015,0.321619,0.010850,43,45,0.332770,0.301835,0.244838,0.017477,43,45,0.262946,0.212369,0.169188,0.010009,43,45,0.181150,0.152104,0.260380,0.015002,43,45,0.277322,0.232990,162.521772,6.502235,43,45,154.044008,173.639935,154.572885,2.488791,43,46,149.847608,156.926820,166.527346,3.100989,43,46,160.914064,170.195600,0.215821,0.004612,43,45,0.220793,0.207062,0.177412,0.004100,43,45,0.181865,0.169913,0.151031,0.004549,43,45,0.155056,0.142585,0.172543,0.004297,43,45,0.178245,0.165086,0.219668,0.009107,43,45,0.230231,0.203142,0.263094,0.006251,43,45,0.271445,0.252183,0.168287,0.005802,43,45,0.174275,0.157459,0.297315,0.010201,46,45,0.306179,0.277571,0.059461,0.001417,42,45,0.060699,0.056876,0.403481,0.010148,46,45,0.417559,0.385956,2428.146046,1462.346832,43,46,568.744838,4117.891732,63.984847,1.234339,43,44,62.820497,66.297557,185.157765,44.391946,43,45,114.286012,235.370289
active_graph_h__graph_s,15,5,0.249064,0.006989,43,45,0.257373,0.239231,0.941360,0.000984,45,46,0.940075,0.942792,0.774820,0.002555,46,44,0.771985,0.778285,0.767001,0.034306,45,46,0.813792,0.708741,0.272379,0.010200,43,45,0.285504,0.259097,0.289802,0.011288,43,45,0.303043,0.274422,0.262816,0.009791,43,45,0.276073,0.250159,0.060124,0.002769,42,45,0.063900,0.055987,0.094179,0.003784,43,45,0.097747,0.088263,0.406505,0.017017,42,45,0.425336,0.379885,0.330119,0.012451,43,45,0.344946,0.310880,0.253460,0.015781,42,45,0.268493,0.223315,0.174303,0.011523,42,45,0.183343,0.151571,0.269433,0.015450,42,45,0.280116,0.238759,158.297612,7.737432,42,45,151.783654,173.309452,149.487549,2.047504,43,46,146.757479,152.793784,160.366636,2.461852,43,45,156.578161,163.100174,0.225749,0.003986,42,45,0.230275,0.219365,0.188793,0.003369,42,45,0.192078,0.182512,0.160417,0.003174,42,45,0.163677,0.154561,0.180765,0.005164,42,45,0.185033,0.171073,0.228417,0.007879,42,45,0.233788,0.213041,0.276446,0.005120,42,45,0.280217,0.266798,0.176160,0.004381,42,45,0.179861,0.167676,0.304866,0.010869,43,45,0.315893,0.289587,0.060492,0.002337,42,45,0.063189,0.056728,0.406655,0.015274,42,45,0.421224,0.382378,2089.763919,524.553530,42,43,1619.334796,3006.783095,60.174111,1.216800,46,44,59.230147,62.556935,184.638782,39.044355,46,45,144.649478,253.798000
active_graph_h__graph_s,20,5,0.252645,0.003906,43,44,0.256742,0.246720,0.937417,0.000657,42,46,0.936266,0.938195,0.732818,0.004455,45,44,0.726105,0.738920,0.744126,0.025087,44,43,0.774581,0.707051,0.272076,0.005904,43,44,0.277879,0.264485,0.291138,0.006791,46,42,0.300334,0.283044,0.262885,0.004301,46,42,0.267396,0.257659,0.060812,0.001957,46,42,0.063960,0.058566,0.095163,0.001667,46,42,0.097273,0.093420,0.409570,0.012304,46,42,0.428775,0.392827,0.330080,0.005969,45,42,0.336618,0.320576,0.267357,0.003872,42,44,0.271939,0.262463,0.184191,0.002463,45,44,0.186515,0.180498,0.284590,0.003029,46,44,0.286773,0.278583,151.073680,2.462869,43,46,148.054334,154.630300,146.641979,1.759887,43,46,143.749389,148.738699,156.548222,1.952955,43,46,154.083689,159.580895,0.233215,0.002759,45,44,0.236479,0.228954,0.196153,0.002725,45,44,0.199175,0.191749,0.166849,0.001849,45,44,0.169113,0.164048,0.187244,0.002924,45,44,0.189715,0.181713,0.236633,0.002331,43,44,0.239182,0.233076,0.286447,0.004369,45,44,0.290388,0.278483,0.183316,0.001850,45,44,0.185286,0.180000,0.305836,0.006532,46,42,0.313610,0.297091,0.061761,0.001434,46,42,0.064197,0.060196,0.414953,0.009747,46,42,0.430916,0.401292,2672.409255,434.395791,42,43,2039.315593,3308.415558,58.220833,1.089378,43,44,57.441618,60.364115,144.357469,21.220023,42,43,121.571505,173.562536
active_graph_h__graph_s,25,5,0.251749,0.006114,46,45,0.258455,0.243112,0.932970,0.000781,42,46,0.931871,0.934067,0.698502,0.003787,45,42,0.693994,0.702615,0.682181,0.014626,44,45,0.703114,0.665217,0.267829,0.011842,46,45,0.280460,0.247697,0.288711,0.012926,46,45,0.305950,0.269015,0.257979,0.010226,46,45,0.271333,0.244857,0.060931,0.002869,46,45,0.064790,0.057084,0.093100,0.003596,46,44,0.097510,0.087493,0.412376,0.018178,46,45,0.439283,0.384523,0.325210,0.010674,46,44,0.340357,0.310423,0.273910,0.003811,46,44,0.276666,0.266358,0.187297,0.001930,43,44,0.189182,0.183847,0.289278,0.002380,46,44,0.292647,0.285282,148.122285,2.652003,43,46,144.641894,152.244027,144.378303,1.765886,43,46,142.104876,146.477701,153.713855,2.149597,43,46,151.149554,156.947786,0.235668,0.003228,45,44,0.238526,0.229367,0.200009,0.003078,46,44,0.203148,0.194342,0.169274,0.003104,46,44,0.174231,0.164567,0.189526,0.003065,45,44,0.192324,0.184025,0.235590,0.003151,42,44,0.239597,0.230172,0.290614,0.004047,45,44,0.293692,0.282597,0.183450,0.003125,46,44,0.187937,0.178550,0.300311,0.010836,46,45,0.313264,0.282214,0.060587,0.001336,46,45,0.062211,0.058714,0.410079,0.009943,46,45,0.425318,0.394399,1536.204604,177.104913,45,43,1244.861871,1787.443176,56.295308,1.420126,46,44,54.779437,58.971157,110.339141,7.637243,45,44,99.763091,121.310698
